S	39469.704187132156	42322.41994916337	42827.73315153826	45090.71857197693	42681.16144049524	40441.15456227093	39943.47639328198	37147.78362936398	34024.790398402474	33639.98983968735	32117.325315017446	30080.869583744592	28367.28097024129	23923.774543472206	20704.38363226821	17545.80158660134	12763.437468722443	7129.773705026095	2332.703098370562	537.8585136670257	52.466640199926985	
E	471.9561729115439	498.88442753980337	500.02572285482614	525.8374186549236	640.611521963	596.8288971568132	579.7498128886226	534.4772908493385	485.8649295460908	476.55005327627424	459.3532909475468	428.1693362801613	381.22926333052936	299.8839943400013	168.72868393506783	132.42743314821683	92.66613073314801	50.12955478478325	18.117864398831905	4.033591290778418	0.5275674051326055	
A	771.7928034428393	815.2546352177525	816.7429135373934	859.0457337697047	1054.0705426052034	981.5504343636471	952.6281815052845	877.6634601765641	797.5781124738829	782.3406971607508	754.6699348307039	703.4835461078941	625.2125001204495	490.56320837936056	273.07496445511634	213.89187224836317	149.6663166949284	80.98902569006997	0.0	0.0	0.0	
I	264.2522783902417	279.18598380440636	279.7303596079506	294.20567239308696	360.3037992085022	335.5589375292388	325.7483344302469	300.1674176236181	272.8014581081856	267.5845255390596	258.0684166119069	240.5603298866066	213.90061138351115	167.9480164583758	93.75753806489011	73.47714458194834	51.414470838511264	27.81973616748215	30.208690550301448	6.719589800384457	0.8817603503532386	
M	406.04448717924345	445.82084911944224	450.95724979235627	477.88475326323874	590.8105824818086	548.61373606428	530.001461517424	487.495151779638	441.0224589401101	429.5676921532216	409.9640970917391	376.0872366164909	323.5059610050907	243.0955104976599	126.63573443216269	93.52892186477743	62.22253688822955	32.41366787786914	35.15695697932003	7.900415324619292	1.1682446058254898	
HnL	20.837621303421678	11.335806621699511	8.488294079163285	6.573493468047079	7.438971260942257	7.716156539455184	8.77046430538176	8.22543524823811	8.289191495489648	9.422712940401155	10.757547190154186	11.90352034941241	12.464412390235305	11.127018201250124	7.357936286327115	6.035700965891197	4.683167470490191	2.369518868194959	2.568271792641949	0.5504265483973277	0.030539383529312788	
HsL	1.0925675213400812	0.613331519803198	0.2299933054038407	0.24659880412344312	0.18092512014213202	0.18868942110806944	0.296224155753717	0.3878655246368933	0.5547059024927684	0.7102361871376409	1.0110605056383364	1.4116238761272355	1.558551520249818	1.530678895975671	1.0528867196911642	0.8325640019011391	0.5409249898125554	0.25499642966349073	0.2480224489031714	0.04180922450222674	0.0	
HnD	0.1500062298844225	0.03812219932797555	0.055142633546665834	0.07759857739674544	0.07029761131620818	0.10223029512771364	0.13800305012192948	0.18455510867412792	0.3319732516264844	0.5686949901978993	1.1737210453323925	1.8709907826679886	3.952355243757681	6.146383195002118	6.223906484352427	7.4863521624422384	7.032321346569471	4.799707716665695	5.684219342091268	1.2836851938945153	0.12215753411725115	
HsD	0.5337282904218056	0.09764966608747873	0.07061811372649392	0.11594214716511723	0.12334436621445723	0.17163932439519183	0.18575380643386635	0.33709542438460344	0.5760064754527197	1.1227271788020774	1.9790612195845485	3.4454205005446275	6.230353664875349	7.751888305471709	5.436952619842662	5.182460503154255	3.467554937909285	1.8919812098500186	1.575327747796162	0.27760754903935253	0.04508363086337376	
R	3389.475771448919	3571.419095478824	3573.281564151467	3758.281026791241	4680.25745578914	4354.002500100861	4218.410366852284	3880.5259134665616	3523.1509177051394	3454.786800959061	3334.200418258372	3102.658879466501	2732.549757157083	2116.51609997687	1141.3226786835573	880.0267059753775	610.8299530120092	327.5565377480906	81.4698526501161	18.177764874349	2.5212889338371807	
D	1.9805248116910705	0.40140037043059495	0.39191611673007265	0.5958415464127116	0.5956552372768064	0.8446851456731322	1.0149272312881255	1.5941939353063126	2.7844930294926633	5.136106488339447	9.703916400395004	16.25263391426088	31.416621479110926	43.474932809349376	36.908003194705636	40.69251031449907	34.55748990986619	22.355099804059115	24.811776028353076	5.387208056454527	0.5658320440640124	
IAc	21326.557971624417
